arm,mix,value_size,dist,scale,rep,order,keys,server,version,ops_per_sec,value_ops_per_sec,hit_ratio,p50_us,p99_us,used_memory,vmhwm_bytes,disk_bytes,coverage_fraction
data,50,16,zipfian,4,1,aki redis valkey,4628197,f3,unknown,1738774.1,1738774.1,1,395.007,3471.359,294814896,364212224,0,1
data,50,16,zipfian,4,1,aki redis valkey,4628197,redis,redis 8.8.0,2523879.2,2523879.2,1,287.487,2916.351,344063728,403460096,0,1
data,50,16,zipfian,4,1,aki redis valkey,4628197,valkey,valkey 9.1.0,2754877.7,2754877.7,1,239.999,3868.671,295438496,315998208,0,1
data,50,16,zipfian,4,2,valkey redis aki,4628197,f3,unknown,1758182.4,1758182.4,1,392.447,3385.343,294814896,364982272,0,1
data,50,16,zipfian,4,2,valkey redis aki,4628197,redis,redis 8.8.0,2467956.4,2467956.4,1,295.423,2977.791,344044992,401641472,0,1
data,50,16,zipfian,4,2,valkey redis aki,4628197,valkey,valkey 9.1.0,2763854.5,2763854.5,1,240.127,3837.951,295443296,316035072,0,1
data,50,16,zipfian,16,1,aki redis valkey,18512790,f3,unknown,1728178.3,1728178.3,1,402.431,3469.311,1179571360,1369096192,0,1
data,50,16,zipfian,16,1,aki redis valkey,18512790,redis,redis 8.8.0,2368502.1,2368502.1,1,316.927,2779.135,1374332584,1562292224,0,1
data,50,16,zipfian,16,1,aki redis valkey,18512790,valkey,valkey 9.1.0,2629111.7,2629111.7,1,261.631,3772.415,1179311696,1235410944,0,1
data,50,16,zipfian,16,2,valkey redis aki,18512790,f3,unknown,1729365.5,1729365.5,1,404.479,3401.727,1179571360,1401851904,0,1
data,50,16,zipfian,16,2,valkey redis aki,18512790,redis,redis 8.8.0,2365372.1,2365372.1,1,313.087,2877.439,1374316104,1561600000,0,1
data,50,16,zipfian,16,2,valkey redis aki,18512790,valkey,valkey 9.1.0,2641589.8,2641589.8,1,261.375,3690.495,1179303888,1235038208,0,1
data,50,128,uniform,1,1,aki redis valkey,588674,f3,unknown,1760968.8,1760968.8,1,390.143,3479.551,103258560,140320768,0,1
data,50,128,uniform,1,1,aki redis valkey,588674,redis,redis 8.8.0,2468677.1,2468677.1,1,313.343,2697.215,125060616,154550272,0,1
data,50,128,uniform,1,1,aki redis valkey,588674,valkey,valkey 9.1.0,2626692.3,2626692.3,1,257.919,4007.935,123758048,228970496,0,1
data,50,128,uniform,1,2,valkey redis aki,588674,f3,unknown,1757768.5,1757768.5,1,391.167,3487.743,103258560,140251136,0,1
data,50,128,uniform,1,2,valkey redis aki,588674,redis,redis 8.8.0,2354083.8,2354083.8,1,330.495,2813.951,125064648,153366528,0,1
data,50,128,uniform,1,2,valkey redis aki,588674,valkey,valkey 9.1.0,2628576.7,2628576.7,1,254.719,4098.047,123750624,225660928,0,1
data,50,128,uniform,4,1,aki redis valkey,2354696,f3,unknown,1753469.7,1753469.7,1,396.031,3465.215,413242944,459722752,0,1
data,50,128,uniform,4,1,aki redis valkey,2354696,redis,redis 8.8.0,2342295.0,2342295.0,1,340.991,2664.447,495934968,536186880,0,1
data,50,128,uniform,4,1,aki redis valkey,2354696,valkey,valkey 9.1.0,2568668.3,2568668.3,1,265.471,3995.647,490172320,758833152,0,1
data,50,128,uniform,4,2,valkey redis aki,2354696,f3,unknown,1746013.1,1746013.1,1,396.287,3485.695,413242944,459300864,0,1
data,50,128,uniform,4,2,valkey redis aki,2354696,redis,redis 8.8.0,2288425.2,2288425.2,1,346.111,2762.751,495926936,535896064,0,1
data,50,128,uniform,4,2,valkey redis aki,2354696,valkey,valkey 9.1.0,2555612.4,2555612.4,1,269.567,3964.927,490169312,755433472,0,1
data,50,128,uniform,16,1,aki redis valkey,9418787,f3,unknown,837133.7,577980.3,0.6904,1028.095,3309.567,1160704672,1279791104,0,0.7245
data,50,128,uniform,16,1,aki redis valkey,9418787,redis,redis 8.8.0,2244135.5,2244135.5,1,362.239,2600.959,1979449048,2095710208,0,1
data,50,128,uniform,16,1,aki redis valkey,9418787,valkey,valkey 9.1.0,2380488.7,2380488.7,1,305.663,3854.335,1955804064,2345631744,0,1
data,50,128,uniform,16,2,valkey redis aki,9418787,f3,unknown,834611.0,576248.9,0.6904,1038.335,3299.327,1160704672,1261035520,0,0.7245
data,50,128,uniform,16,2,valkey redis aki,9418787,redis,redis 8.8.0,2247877.5,2247877.5,1,361.983,2562.047,1979426520,2096644096,0,1
data,50,128,uniform,16,2,valkey redis aki,9418787,valkey,valkey 9.1.0,2351009.0,2351009.0,1,310.527,3827.711,1955817568,2344341504,0,1
data,50,128,zipfian,1,1,aki redis valkey,588674,f3,unknown,1757378.8,1757378.8,1,385.023,3502.079,103258560,139071488,0,1
data,50,128,zipfian,1,1,aki redis valkey,588674,redis,redis 8.8.0,2486287.3,2486287.3,1,302.847,2734.079,125050872,154812416,0,1
data,50,128,zipfian,1,1,aki redis valkey,588674,valkey,valkey 9.1.0,2671982.6,2671982.6,1,245.759,4050.943,123757920,216444928,0,1
data,50,128,zipfian,1,2,valkey redis aki,588674,f3,unknown,1777508.8,1777508.8,1,390.399,3313.663,103258560,139501568,0,1
data,50,128,zipfian,1,2,valkey redis aki,588674,redis,redis 8.8.0,2384043.6,2384043.6,1,317.439,2859.007,125056312,153735168,0,1
data,50,128,zipfian,1,2,valkey redis aki,588674,valkey,valkey 9.1.0,2661443.4,2661443.4,1,250.111,3928.063,123757984,216055808,0,1
data,50,128,zipfian,4,1,aki redis valkey,2354696,f3,unknown,1755868.3,1755868.3,1,395.007,3356.671,413242944,459636736,0,1
data,50,128,zipfian,4,1,aki redis valkey,2354696,redis,redis 8.8.0,2402206.6,2402206.6,1,319.999,2711.551,495935768,535552000,0,1
data,50,128,zipfian,4,1,aki redis valkey,2354696,valkey,valkey 9.1.0,2596434.6,2596434.6,1,263.167,3860.479,490184928,662732800,0,1
data,50,128,zipfian,4,2,valkey redis aki,2354696,f3,unknown,1747678.1,1747678.1,1,393.727,3373.055,413242944,459833344,0,1
data,50,128,zipfian,4,2,valkey redis aki,2354696,redis,redis 8.8.0,2326591.5,2326591.5,1,331.775,2766.847,495937512,534831104,0,1
data,50,128,zipfian,4,2,valkey redis aki,2354696,valkey,valkey 9.1.0,2570220.9,2570220.9,1,263.679,3964.927,490155552,672780288,0,1
data,50,128,zipfian,16,1,aki redis valkey,9418787,f3,unknown,1170954.1,1142658.6,0.9758,818.175,2564.095,1160704672,1257332736,0,0.7245
data,50,128,zipfian,16,1,aki redis valkey,9418787,redis,redis 8.8.0,2290128.7,2290128.7,1,346.623,2590.719,1979431848,2096275456,0,1
data,50,128,zipfian,16,1,aki redis valkey,9418787,valkey,valkey 9.1.0,2428964.1,2428964.1,1,293.375,3844.095,1955809696,2222149632,0,1
data,50,128,zipfian,16,2,valkey redis aki,9418787,f3,unknown,1182075.0,1153509.5,0.9758,812.031,2512.895,1160704672,1266847744,0,0.7245
data,50,128,zipfian,16,2,valkey redis aki,9418787,redis,redis 8.8.0,2284155.9,2284155.9,1,346.111,2656.255,1979431176,2096353280,0,1
data,50,128,zipfian,16,2,valkey redis aki,9418787,valkey,valkey 9.1.0,2446328.2,2446328.2,1,289.023,3823.615,1955801184,2233827328,0,1
data,50,512,uniform,1,1,aki redis valkey,219310,f3,unknown,1730519.2,1730519.2,1,395.263,3547.135,123514656,188436480,0,1
data,50,512,uniform,1,1,aki redis valkey,219310,redis,redis 8.8.0,2432743.9,2432743.9,1,313.855,2826.239,152037512,217493504,0,1
data,50,512,uniform,1,1,aki redis valkey,219310,valkey,valkey 9.1.0,2347887.2,2347887.2,1,303.615,4016.127,151861856,315961344,0,1
data,50,512,uniform,1,2,valkey redis aki,219310,f3,unknown,1736143.5,1736143.5,1,399.871,3432.447,123514656,188538880,0,1
data,50,512,uniform,1,2,valkey redis aki,219310,redis,redis 8.8.0,2346763.1,2346763.1,1,327.935,2809.855,152033288,218943488,0,1
data,50,512,uniform,1,2,valkey redis aki,219310,valkey,valkey 9.1.0,2346649.1,2346649.1,1,303.871,4022.271,151863136,319803392,0,1
data,50,512,uniform,4,1,aki redis valkey,877240,f3,unknown,1720148.1,1720148.1,1,402.687,3536.895,494308608,563634176,0,1
data,50,512,uniform,4,1,aki redis valkey,877240,redis,redis 8.8.0,2363479.3,2363479.3,1,329.215,2715.647,603850456,699711488,0,1
data,50,512,uniform,4,1,aki redis valkey,877240,valkey,valkey 9.1.0,2260968.9,2260968.9,1,324.095,3952.639,602579552,1011433472,0,1
data,50,512,uniform,4,2,valkey redis aki,877240,f3,unknown,1716131.1,1716131.1,1,404.223,3518.463,494308608,564264960,0,1
data,50,512,uniform,4,2,valkey redis aki,877240,redis,redis 8.8.0,2277834.4,2277834.4,1,340.223,2854.911,603860712,701595648,0,1
data,50,512,uniform,4,2,valkey redis aki,877240,valkey,valkey 9.1.0,2234237.6,2234237.6,1,328.191,3954.687,602566624,1001811968,0,1
data,50,512,uniform,16,1,aki redis valkey,3508960,f3,unknown,787929.2,429504.3,0.5451,1119.231,3268.607,1074965504,1157722112,0,0.526
data,50,512,uniform,16,1,aki redis valkey,3508960,redis,redis 8.8.0,2217587.2,2217587.2,1,364.031,2650.111,2411100808,2523799552,0,1
data,50,512,uniform,16,1,aki redis valkey,3508960,valkey,valkey 9.1.0,2023274.2,2023274.2,1,385.791,3653.631,2405447456,3702280192,0,1
data,50,512,uniform,16,2,valkey redis aki,3508960,f3,unknown,800562.6,436390.4,0.5451,1100.799,3225.599,1074965504,1157914624,0,0.526
data,50,512,uniform,16,2,valkey redis aki,3508960,redis,redis 8.8.0,2195552.2,2195552.2,1,364.031,2791.423,2411105352,2523410432,0,1
data,50,512,uniform,16,2,valkey redis aki,3508960,valkey,valkey 9.1.0,2010730.2,2010730.2,1,386.559,3725.311,2405426080,3699494912,0,1
data,50,512,zipfian,1,1,aki redis valkey,219310,f3,unknown,1740048.6,1740048.6,1,393.727,3473.407,123514656,189698048,0,1
data,50,512,zipfian,1,1,aki redis valkey,219310,redis,redis 8.8.0,2464209.0,2464209.0,1,305.663,2756.607,152037208,211279872,0,1
data,50,512,zipfian,1,1,aki redis valkey,219310,valkey,valkey 9.1.0,2483427.7,2483427.7,1,278.015,3950.591,151857952,299155456,0,1
data,50,512,zipfian,1,2,valkey redis aki,219310,f3,unknown,1739823.3,1739823.3,1,396.031,3414.015,123514656,189710336,0,1
data,50,512,zipfian,1,2,valkey redis aki,219310,redis,redis 8.8.0,2358833.0,2358833.0,1,319.743,2881.535,152041768,217231360,0,1
data,50,512,zipfian,1,2,valkey redis aki,219310,valkey,valkey 9.1.0,2459374.3,2459374.3,1,281.087,3956.735,151861152,299704320,0,1
data,50,512,zipfian,4,1,aki redis valkey,877240,f3,unknown,1725837.1,1725837.1,1,406.527,3418.111,494308608,566087680,0,1
data,50,512,zipfian,4,1,aki redis valkey,877240,redis,redis 8.8.0,2402404.7,2402404.7,1,316.415,2787.327,603852136,694890496,0,1
data,50,512,zipfian,4,1,aki redis valkey,877240,valkey,valkey 9.1.0,2382429.4,2382429.4,1,295.679,3997.695,602574304,895823872,0,1
data,50,512,zipfian,4,2,valkey redis aki,877240,f3,unknown,1727630.9,1727630.9,1,402.943,3440.639,494308608,566820864,0,1
data,50,512,zipfian,4,2,valkey redis aki,877240,redis,redis 8.8.0,2318434.3,2318434.3,1,329.471,2828.287,603856120,697569280,0,1
data,50,512,zipfian,4,2,valkey redis aki,877240,valkey,valkey 9.1.0,2358149.8,2358149.8,1,300.799,3926.015,602575648,885063680,0,1
data,50,512,zipfian,16,1,aki redis valkey,3508960,f3,unknown,1117457.5,1070798.0,0.9582,866.303,2574.335,1074965504,1155510272,0,0.526
data,50,512,zipfian,16,1,aki redis valkey,3508960,redis,redis 8.8.0,2284202.0,2284202.0,1,342.783,2711.551,2411134280,2512990208,0,1
data,50,512,zipfian,16,1,aki redis valkey,3508960,valkey,valkey 9.1.0,2233281.6,2233281.6,1,326.143,3954.687,2405448352,3058073600,0,1
data,50,512,zipfian,16,2,valkey redis aki,3508960,f3,unknown,1119527.7,1072788.6,0.9583,857.599,2639.871,1074965504,1155821568,0,0.526
data,50,512,zipfian,16,2,valkey redis aki,3508960,redis,redis 8.8.0,2261820.5,2261820.5,1,345.855,2738.175,2411091224,2505531392,0,1
data,50,512,zipfian,16,2,valkey redis aki,3508960,valkey,valkey 9.1.0,2225572.4,2225572.4,1,328.703,3889.151,2405422816,3056128000,0,1
data,50,4096,uniform,1,1,aki redis valkey,31987,f3,unknown,1445653.0,1445653.0,1,505.343,3155.967,133025424,574504960,0,1
data,50,4096,uniform,1,1,aki redis valkey,31987,redis,redis 8.8.0,1334601.9,1334601.9,1,378.367,4243.455,166637560,301809664,0,1
data,50,4096,uniform,1,1,aki redis valkey,31987,valkey,valkey 9.1.0,1497338.9,1497338.9,1,323.071,5062.655,166968000,408481792,0,1
data,50,4096,uniform,1,2,valkey redis aki,31987,f3,unknown,1442911.4,1442911.4,1,506.879,3137.535,133025424,559812608,0,1
data,50,4096,uniform,1,2,valkey redis aki,31987,redis,redis 8.8.0,1244887.6,1244887.6,1,404.735,4575.231,166637112,295305216,0,1
data,50,4096,uniform,1,2,valkey redis aki,31987,valkey,valkey 9.1.0,1456169.9,1456169.9,1,332.543,5173.247,166969344,417452032,0,1
data,50,4096,uniform,4,1,aki redis valkey,127948,f3,unknown,1425989.7,1425989.7,1,508.671,3278.847,532337600,963977216,0,1
data,50,4096,uniform,4,1,aki redis valkey,127948,redis,redis 8.8.0,1289007.7,1289007.7,1,386.303,4411.391,662370936,1108279296,0,1
data,50,4096,uniform,4,1,aki redis valkey,127948,valkey,valkey 9.1.0,1394325.4,1394325.4,1,355.071,5058.559,663004768,1195237376,0,1
data,50,4096,uniform,4,2,valkey redis aki,127948,f3,unknown,1428558.6,1428558.6,1,510.207,3203.071,532337600,967512064,0,1
data,50,4096,uniform,4,2,valkey redis aki,127948,redis,redis 8.8.0,1229201.1,1229201.1,1,414.719,4481.023,662366264,1101389824,0,1
data,50,4096,uniform,4,2,valkey redis aki,127948,valkey,valkey 9.1.0,1391765.8,1391765.8,1,351.231,5230.591,663003680,1206349824,0,1
data,50,4096,uniform,16,1,aki redis valkey,511793,f3,unknown,730539.2,358465.7,0.4907,1112.063,3469.311,1044433984,1496727552,2301952,0.474
data,50,4096,uniform,16,1,aki redis valkey,511793,redis,redis 8.8.0,1261213.3,1261213.3,1,397.311,4362.239,2645303960,3995979776,0,1
data,50,4096,uniform,16,1,aki redis valkey,511793,valkey,valkey 9.1.0,1304436.8,1304436.8,1,383.487,5197.823,2647151232,4063494144,0,1
data,50,4096,uniform,16,2,valkey redis aki,511793,f3,unknown,726273.2,356384.6,0.4907,1116.159,3479.551,1044433984,1491329024,2301952,0.474
data,50,4096,uniform,16,2,valkey redis aki,511793,redis,redis 8.8.0,1194613.3,1194613.3,1,423.167,4542.463,2645306120,4017864704,0,1
data,50,4096,uniform,16,2,valkey redis aki,511793,valkey,valkey 9.1.0,1316514.3,1316514.3,1,374.783,5308.415,2647151552,4093382656,0,1
data,50,4096,zipfian,1,1,aki redis valkey,31987,f3,unknown,1485418.6,1485418.6,1,493.823,3129.343,133025424,589209600,0,1
data,50,4096,zipfian,1,1,aki redis valkey,31987,redis,redis 8.8.0,1379704.6,1379704.6,1,360.959,4300.799,166635592,292642816,0,1
data,50,4096,zipfian,1,1,aki redis valkey,31987,valkey,valkey 9.1.0,1600888.4,1600888.4,1,305.407,4841.471,166967680,357408768,0,1
data,50,4096,zipfian,1,2,valkey redis aki,31987,f3,unknown,1496641.1,1496641.1,1,489.215,3133.439,133025424,588521472,0,1
data,50,4096,zipfian,1,2,valkey redis aki,31987,redis,redis 8.8.0,1310410.9,1310410.9,1,386.303,4419.583,166636760,294445056,0,1
data,50,4096,zipfian,1,2,valkey redis aki,31987,valkey,valkey 9.1.0,1592897.1,1592897.1,1,300.287,4993.023,166967488,360738816,0,1
data,50,4096,zipfian,4,1,aki redis valkey,127948,f3,unknown,1474000.9,1474000.9,1,496.127,3155.967,532337600,980594688,0,1
data,50,4096,zipfian,4,1,aki redis valkey,127948,redis,redis 8.8.0,1337062.7,1337062.7,1,373.503,4341.759,662368104,1056337920,0,1
data,50,4096,zipfian,4,1,aki redis valkey,127948,valkey,valkey 9.1.0,1503814.0,1503814.0,1,325.119,4956.159,663004064,1119612928,0,1
data,50,4096,zipfian,4,2,valkey redis aki,127948,f3,unknown,1487661.8,1487661.8,1,496.127,3026.943,532337600,984825856,0,1
data,50,4096,zipfian,4,2,valkey redis aki,127948,redis,redis 8.8.0,1275664.8,1275664.8,1,397.567,4521.983,662366600,1056251904,0,1
data,50,4096,zipfian,4,2,valkey redis aki,127948,valkey,valkey 9.1.0,1504629.6,1504629.6,1,325.119,5054.463,663004768,1125265408,0,1
data,50,4096,zipfian,16,1,aki redis valkey,511793,f3,unknown,983071.9,928715.9,0.9447,917.503,3014.655,1044433984,1481449472,0,0.474
data,50,4096,zipfian,16,1,aki redis valkey,511793,redis,redis 8.8.0,1303349.8,1303349.8,1,384.511,4349.951,2645303624,3691237376,0,1
data,50,4096,zipfian,16,1,aki redis valkey,511793,valkey,valkey 9.1.0,1446346.4,1446346.4,1,343.295,5033.983,2647155392,3731476480,0,1
data,50,4096,zipfian,16,2,valkey redis aki,511793,f3,unknown,974502.9,920608.8,0.9447,922.111,3053.567,1044433984,1490513920,0,0.474
data,50,4096,zipfian,16,2,valkey redis aki,511793,redis,redis 8.8.0,1238921.9,1238921.9,1,411.135,4444.159,2645305624,3679707136,0,1
data,50,4096,zipfian,16,2,valkey redis aki,511793,valkey,valkey 9.1.0,1437283.9,1437283.9,1,341.759,5103.615,2647153344,3724337152,0,1
