arm,mix,value_size,dist,scale,rep,order,keys,server,version,ops_per_sec,value_ops_per_sec,hit_ratio,p50_us,p99_us,used_memory,vmhwm_bytes,disk_bytes,coverage_fraction
cap,50,128,zipfian,4,1,aki redis valkey,2354696,f3,unknown,514309.7,514309.7,1,1938.431,3211.263,413242944,462987264,0,1
cap,50,128,zipfian,4,1,aki redis valkey,2354696,redis,redis 8.8.0,2064429.9,1935607.1,0.9376,373.503,2598.911,133610984,242532352,0,0.263
cap,50,128,zipfian,4,1,aki redis valkey,2354696,valkey,valkey 9.1.0,2222442.5,2087292.2,0.9392,337.919,3588.095,133880400,278331392,0,0.2585
cap,50,128,zipfian,4,2,valkey redis aki,2354696,f3,unknown,513726.2,513726.2,1,1934.335,3295.231,413242944,467136512,0,1
cap,50,128,zipfian,4,2,valkey redis aki,2354696,redis,redis 8.8.0,2000576.5,1872774.9,0.9361,384.255,2680.831,133620920,243830784,0,0.247
cap,50,128,zipfian,4,2,valkey redis aki,2354696,valkey,valkey 9.1.0,2213297.8,2078673.5,0.9392,339.199,3579.903,133875088,283951104,0,0.2695
cap,50,128,zipfian,16,1,aki redis valkey,9418787,f3,unknown,107530.7,104928.3,0.9758,1303.551,66945.023,1160704672,1262391296,0,0.7245
cap,50,128,zipfian,16,1,aki redis valkey,9418787,redis,redis 8.8.0,1866104.7,1662284.0,0.8908,412.671,2512.895,133625896,255193088,0,0.07
cap,50,128,zipfian,16,1,aki redis valkey,9418787,valkey,valkey 9.1.0,2039169.1,1814181.2,0.8897,385.279,3399.679,133895440,263729152,0,0.073
cap,50,128,zipfian,16,2,valkey redis aki,9418787,f3,unknown,111080.6,108388.6,0.9758,1261.567,67174.399,1160704672,1248337920,0,0.7245
cap,50,128,zipfian,16,2,valkey redis aki,9418787,redis,redis 8.8.0,1870000.9,1663532.1,0.8896,413.183,2492.415,133579256,251781120,0,0.0785
cap,50,128,zipfian,16,2,valkey redis aki,9418787,valkey,valkey 9.1.0,2021417.3,1803420.1,0.8922,388.095,3407.871,133910160,286625792,0,0.0715
cap,50,512,uniform,1,1,aki redis valkey,219310,f3,unknown,986759.5,986759.5,1,906.239,3655.679,123514656,187846656,0,1
cap,50,512,uniform,1,1,aki redis valkey,219310,redis,redis 8.8.0,2084704.4,1948340.7,0.9346,383.231,2549.759,132655424,226856960,0,0.8665
cap,50,512,uniform,1,1,aki redis valkey,219310,valkey,valkey 9.1.0,2029083.0,1901179.7,0.937,393.983,3461.119,133013712,291618816,0,0.8545
cap,50,512,uniform,1,2,valkey redis aki,219310,f3,unknown,970313.7,970313.7,1,925.183,3600.383,123514656,188063744,0,1
cap,50,512,uniform,1,2,valkey redis aki,219310,redis,redis 8.8.0,2009356.6,1877999.6,0.9346,397.823,2658.303,132671312,226041856,0,0.8715
cap,50,512,uniform,1,2,valkey redis aki,219310,valkey,valkey 9.1.0,2027068.9,1899160.8,0.9369,394.751,3409.919,132960600,289411072,0,0.8725
cap,50,512,uniform,4,1,aki redis valkey,877240,f3,unknown,472044.3,472044.3,1,2107.391,3502.079,494308608,563077120,0,1
cap,50,512,uniform,4,1,aki redis valkey,877240,redis,redis 8.8.0,1547059.4,946060.3,0.6115,608.255,2081.791,133417624,275378176,0,0.2145
cap,50,512,uniform,4,1,aki redis valkey,877240,valkey,valkey 9.1.0,1535550.4,939948.6,0.6121,578.559,2836.479,133600744,338554880,0,0.207
cap,50,512,uniform,4,2,valkey redis aki,877240,f3,unknown,472234.7,472234.7,1,2107.391,3487.743,494308608,564420608,0,1
cap,50,512,uniform,4,2,valkey redis aki,877240,redis,redis 8.8.0,1491185.7,911893.8,0.6115,629.759,2158.591,133416152,274280448,0,0.2005
cap,50,512,uniform,4,2,valkey redis aki,877240,valkey,valkey 9.1.0,1510230.6,924347.8,0.6121,590.847,2818.047,133496664,335290368,0,0.218
cap,50,512,uniform,16,1,aki redis valkey,3508960,f3,unknown,26393.2,14414.8,0.5462,61014.015,66060.287,1074965504,1143492608,0,0.526
cap,50,512,uniform,16,1,aki redis valkey,3508960,redis,redis 8.8.0,1479612.9,784829.3,0.5304,641.023,2099.199,133616264,269582336,0,0.053
cap,50,512,uniform,16,1,aki redis valkey,3508960,valkey,valkey 9.1.0,1437721.8,762810.5,0.5306,632.319,2613.247,133864352,308568064,0,0.047
cap,50,512,uniform,16,2,valkey redis aki,3508960,f3,unknown,26428.5,14435.6,0.5462,60915.711,66125.823,1074965504,1143001088,0,0.526
cap,50,512,uniform,16,2,valkey redis aki,3508960,redis,redis 8.8.0,1439655.0,763661.0,0.5304,657.919,2148.351,133607344,268054528,0,0.049
cap,50,512,uniform,16,2,valkey redis aki,3508960,valkey,valkey 9.1.0,1449346.0,768309.2,0.5301,622.079,2746.367,133836760,324579328,0,0.0605
cap,50,512,zipfian,1,1,aki redis valkey,219310,f3,unknown,997006.0,997006.0,1,893.439,3520.511,123514656,189403136,0,1
cap,50,512,zipfian,1,1,aki redis valkey,219310,redis,redis 8.8.0,2331732.2,2313290.9,0.9921,331.519,2697.215,132544040,217858048,0,0.873
cap,50,512,zipfian,1,1,aki redis valkey,219310,valkey,valkey 9.1.0,2260483.7,2242852.1,0.9922,320.511,3930.111,132874096,266063872,0,0.8675
cap,50,512,zipfian,1,2,valkey redis aki,219310,f3,unknown,996514.3,996514.3,1,894.975,3606.527,123514656,189407232,0,1
cap,50,512,zipfian,1,2,valkey redis aki,219310,redis,redis 8.8.0,2246426.2,2228688.4,0.9921,347.135,2734.079,132444984,217419776,0,0.8695
cap,50,512,zipfian,1,2,valkey redis aki,219310,valkey,valkey 9.1.0,2314400.5,2296593.0,0.9923,313.855,3848.191,132775504,268742656,0,0.859
cap,50,512,zipfian,4,1,aki redis valkey,877240,f3,unknown,461999.8,461999.8,1,2142.207,3524.607,494308608,565825536,0,1
cap,50,512,zipfian,4,1,aki redis valkey,877240,redis,redis 8.8.0,2065290.8,1918072.6,0.9287,383.487,2525.183,132641928,272211968,0,0.2115
cap,50,512,zipfian,4,1,aki redis valkey,877240,valkey,valkey 9.1.0,2069333.1,1922607.1,0.9291,377.599,3518.463,132906704,329113600,0,0.2175
cap,50,512,zipfian,4,2,valkey redis aki,877240,f3,unknown,463092.7,463092.7,1,2129.919,3573.759,494308608,564924416,0,1
cap,50,512,zipfian,4,2,valkey redis aki,877240,redis,redis 8.8.0,1981609.2,1840034.5,0.9286,396.799,2629.631,132602728,271425536,0,0.218
cap,50,512,zipfian,4,2,valkey redis aki,877240,valkey,valkey 9.1.0,2056804.2,1911650.3,0.9294,384.255,3483.647,132759856,331874304,0,0.224
cap,50,512,zipfian,16,1,aki redis valkey,3508960,f3,unknown,68546.1,65669.7,0.958,1481.727,65535.999,1074965504,1151717376,0,0.526
cap,50,512,zipfian,16,1,aki redis valkey,3508960,redis,redis 8.8.0,1916364.1,1695711.9,0.8849,423.167,2443.263,132690088,261947392,0,0.0515
cap,50,512,zipfian,16,1,aki redis valkey,3508960,valkey,valkey 9.1.0,1947843.0,1722830.9,0.8845,415.231,3315.711,132949136,315232256,0,0.0425
cap,50,512,zipfian,16,2,valkey redis aki,3508960,f3,unknown,70100.6,67160.0,0.9581,1437.695,65503.231,1074965504,1151545344,0,0.526
cap,50,512,zipfian,16,2,valkey redis aki,3508960,redis,redis 8.8.0,1876962.4,1662019.9,0.8855,431.103,2496.511,132678072,260542464,0,0.046
cap,50,512,zipfian,16,2,valkey redis aki,3508960,valkey,valkey 9.1.0,1927760.1,1705223.5,0.8846,422.655,3305.471,132974704,312418304,0,0.049
cap,50,4096,uniform,1,1,aki redis valkey,31987,f3,unknown,885372.8,885372.8,1,697.343,4501.503,137522832,944693248,20344832,1
cap,50,4096,uniform,1,1,aki redis valkey,31987,redis,redis 8.8.0,1266607.2,1129592.4,0.8918,410.623,4120.575,131437408,235974656,0,0.794
cap,50,4096,uniform,1,1,aki redis valkey,31987,valkey,valkey 9.1.0,1380568.0,1232218.3,0.8925,360.703,5124.095,131347264,336969728,0,0.789
cap,50,4096,uniform,1,2,valkey redis aki,31987,f3,unknown,878721.0,878721.0,1,695.295,4538.367,138296976,947519488,19542016,1
cap,50,4096,uniform,1,2,valkey redis aki,31987,redis,redis 8.8.0,1205613.8,1075310.4,0.8919,435.455,4378.623,131194328,236285952,0,0.796
cap,50,4096,uniform,1,2,valkey redis aki,31987,valkey,valkey 9.1.0,1372745.0,1225340.7,0.8926,355.583,5185.535,131547664,342659072,0,0.798
cap,50,4096,uniform,4,1,aki redis valkey,127948,f3,unknown,399199.1,399199.1,1,1184.767,39944.191,135992256,945115136,624644096,1
cap,50,4096,uniform,4,1,aki redis valkey,127948,redis,redis 8.8.0,1319144.0,790183.9,0.599,363.519,4583.423,131704840,236789760,0,0.198
cap,50,4096,uniform,4,1,aki redis valkey,127948,valkey,valkey 9.1.0,1377423.6,825286.1,0.5992,342.527,5222.399,131760280,339431424,0,0.193
cap,50,4096,uniform,4,2,valkey redis aki,127948,f3,unknown,396086.5,396086.5,1,1180.671,40599.551,135209920,954593280,429596672,1
cap,50,4096,uniform,4,2,valkey redis aki,127948,redis,redis 8.8.0,1258899.8,753989.3,0.5989,383.743,4718.591,131706176,238481408,0,0.2015
cap,50,4096,uniform,4,2,valkey redis aki,127948,valkey,valkey 9.1.0,1369926.8,820595.6,0.599,352.511,5046.271,131768104,338432000,0,0.203
cap,50,4096,uniform,16,1,aki redis valkey,511793,f3,unknown,395960.1,395960.1,1,982.527,6029.311,146300336,927457280,3501953024,1
cap,50,4096,uniform,16,1,aki redis valkey,511793,redis,redis 8.8.0,1380244.4,724912.2,0.5252,331.775,4698.111,131747968,236548096,0,0.0465
cap,50,4096,uniform,16,1,aki redis valkey,511793,valkey,valkey 9.1.0,1402968.0,736828.2,0.5252,326.143,5267.455,131772960,347697152,0,0.0485
cap,50,4096,uniform,16,2,valkey redis aki,511793,f3,unknown,438990.9,438990.9,1,969.727,5988.351,144854448,968052736,3432624128,1
cap,50,4096,uniform,16,2,valkey redis aki,511793,redis,redis 8.8.0,1326759.8,697004.3,0.5253,352.767,4833.279,131750528,234991616,0,0.055
cap,50,4096,uniform,16,2,valkey redis aki,511793,valkey,valkey 9.1.0,1401593.4,736113.4,0.5252,332.543,5160.959,131773312,356712448,0,0.0455
cap,50,4096,zipfian,1,1,aki redis valkey,31987,f3,unknown,1345181.6,1345181.6,1,519.423,3809.279,138776208,950849536,27713536,1
cap,50,4096,zipfian,1,1,aki redis valkey,31987,redis,redis 8.8.0,1347715.5,1327286.4,0.9848,372.479,4296.703,130486568,235458560,0,0.7755
cap,50,4096,zipfian,1,1,aki redis valkey,31987,valkey,valkey 9.1.0,1519793.2,1496980.9,0.985,320.511,5025.791,130898384,299466752,0,0.7645
cap,50,4096,zipfian,1,2,valkey redis aki,31987,f3,unknown,1337736.9,1337736.9,1,520.191,3944.447,138092176,943943680,20541440,1
cap,50,4096,zipfian,1,2,valkey redis aki,31987,redis,redis 8.8.0,1276754.9,1257182.6,0.9847,395.263,4534.271,130544696,234921984,0,0.7835
cap,50,4096,zipfian,1,2,valkey redis aki,31987,valkey,valkey 9.1.0,1514812.0,1491928.8,0.9849,322.047,4984.831,130816848,301514752,0,0.783
cap,50,4096,zipfian,4,1,aki redis valkey,127948,f3,unknown,840293.2,840293.2,1,661.503,5267.455,137524160,868691968,710668288,1
cap,50,4096,zipfian,4,1,aki redis valkey,127948,redis,redis 8.8.0,1292511.9,1187010.4,0.9184,403.967,4169.727,130945096,235196416,0,0.1885
cap,50,4096,zipfian,4,1,aki redis valkey,127948,valkey,valkey 9.1.0,1444689.3,1327286.2,0.9187,345.855,5029.887,131218960,334282752,0,0.1945
cap,50,4096,zipfian,4,2,valkey redis aki,127948,f3,unknown,839225.8,839225.8,1,658.431,5160.959,137343936,850714624,666624000,1
cap,50,4096,zipfian,4,2,valkey redis aki,127948,redis,redis 8.8.0,1232838.7,1132334.4,0.9185,424.959,4403.199,131025240,235282432,0,0.184
cap,50,4096,zipfian,4,2,valkey redis aki,127948,valkey,valkey 9.1.0,1454998.1,1336912.1,0.9188,342.015,4980.735,131108976,339722240,0,0.1835
cap,50,4096,zipfian,16,1,aki redis valkey,511793,f3,unknown,824607.3,824607.3,1,708.607,4935.679,146296240,828100608,2941833216,1
cap,50,4096,zipfian,16,1,aki redis valkey,511793,redis,redis 8.8.0,1259449.9,1096887.6,0.8709,414.463,4239.359,131199944,237264896,0,0.047
cap,50,4096,zipfian,16,1,aki redis valkey,511793,valkey,valkey 9.1.0,1435334.8,1250567.0,0.8713,348.159,5021.695,131304688,359710720,0,0.0455
cap,50,4096,zipfian,16,2,valkey redis aki,511793,f3,unknown,821179.1,821179.1,1,704.511,5218.303,148143536,811749376,2888355840,1
cap,50,4096,zipfian,16,2,valkey redis aki,511793,redis,redis 8.8.0,1211416.5,1055011.6,0.8709,444.927,4272.127,131132840,235778048,0,0.047
cap,50,4096,zipfian,16,2,valkey redis aki,511793,valkey,valkey 9.1.0,1375515.2,1198216.3,0.8711,368.383,5222.399,131553008,355655680,0,0.054
