arm,mix,value_size,dist,scale,rep,order,keys,server,version,ops_per_sec,value_ops_per_sec,hit_ratio,p50_us,p99_us,used_memory,vmhwm_bytes,disk_bytes,coverage_fraction
cap,90,512,uniform,16,2,valkey redis aki,3508960,sqlo1,,936805.3,936805.3,1,265.727,6471.679,0,3821350912,0,1
cap,90,512,uniform,16,2,valkey redis aki,3508960,redis,redis 8.8.0,2204307.4,335782.5,0.1523,351.231,2623.487,133549968,243617792,0,0.048
cap,90,512,uniform,16,2,valkey redis aki,3508960,valkey,valkey 9.1.0,2624758.8,398873.8,0.152,280.319,3614.719,133822328,286986240,0,0.056
cap,90,512,zipfian,1,1,aki redis valkey,219310,sqlo1,,1420754.7,1420754.7,1,545.791,3338.239,0,321548288,0,1
cap,90,512,zipfian,1,1,aki redis valkey,219310,redis,redis 8.8.0,2370410.5,2334030.5,0.9847,321.023,2801.663,132722856,174850048,0,0.877
cap,90,512,zipfian,1,1,aki redis valkey,219310,valkey,valkey 9.1.0,2562143.0,2523608.4,0.985,272.639,3932.159,132973072,245198848,0,0.8685
cap,90,512,zipfian,1,2,valkey redis aki,219310,sqlo1,,1434581.5,1434581.5,1,541.183,3297.279,0,320827392,0,1
cap,90,512,zipfian,1,2,valkey redis aki,219310,redis,redis 8.8.0,2300823.3,2265467.4,0.9846,329.727,2899.967,132753032,173793280,0,0.871
cap,90,512,zipfian,1,2,valkey redis aki,219310,valkey,valkey 9.1.0,2552015.0,2513672.3,0.985,276.479,3786.751,133008432,242532352,0,0.859
cap,90,512,zipfian,4,1,aki redis valkey,877240,sqlo1,,1283561.7,1283561.7,1,584.703,3821.567,0,1200431104,0,1
cap,90,512,zipfian,4,1,aki redis valkey,877240,redis,redis 8.8.0,2316405.5,1991069.4,0.8596,329.727,2725.887,132847016,263745536,0,0.216
cap,90,512,zipfian,4,1,aki redis valkey,877240,valkey,valkey 9.1.0,2477406.3,2138123.9,0.863,293.119,3774.463,133026768,333606912,0,0.225
cap,90,512,zipfian,4,2,valkey redis aki,877240,sqlo1,,1283407.7,1283407.7,1,584.703,3823.615,0,1217777664,0,1
cap,90,512,zipfian,4,2,valkey redis aki,877240,redis,redis 8.8.0,2224756.6,1910302.4,0.8587,345.599,2828.287,132815448,263716864,0,0.2125
cap,90,512,zipfian,4,2,valkey redis aki,877240,valkey,valkey 9.1.0,2499306.6,2163981.1,0.8658,289.535,3747.839,133053584,335626240,0,0.228
cap,90,512,zipfian,16,1,aki redis valkey,3508960,sqlo1,,1109706.8,1109706.8,1,403.711,4915.199,0,3955081216,0,1
cap,90,512,zipfian,16,1,aki redis valkey,3508960,redis,redis 8.8.0,2272760.8,1772934.7,0.7801,336.127,2762.751,132830104,233914368,0,0.0515
cap,90,512,zipfian,16,1,aki redis valkey,3508960,valkey,valkey 9.1.0,2480980.1,1936767.4,0.7806,295.935,3633.151,133029520,297287680,0,0.0455
cap,90,512,zipfian,16,2,valkey redis aki,3508960,sqlo1,,1104619.4,1104619.4,1,400.895,4923.391,0,4026097664,0,1
cap,90,512,zipfian,16,2,valkey redis aki,3508960,redis,redis 8.8.0,2218920.8,1729459.5,0.7794,347.903,2729.983,132932056,233312256,0,0.049
cap,90,512,zipfian,16,2,valkey redis aki,3508960,valkey,valkey 9.1.0,2495923.3,1958792.4,0.7848,292.095,3741.695,133012208,307077120,0,0.0505
cap,90,4096,uniform,1,1,aki redis valkey,31987,sqlo1,,789874.9,789874.9,1,247.039,7585.791,0,311902208,0,1
cap,90,4096,uniform,1,1,aki redis valkey,31987,redis,redis 8.8.0,1588331.4,1276910.8,0.8039,464.127,2856.959,130759912,232296448,0,0.797
cap,90,4096,uniform,1,1,aki redis valkey,31987,valkey,valkey 9.1.0,1432317.5,1145377.0,0.7997,540.671,3672.063,129902976,289775616,0,0.77
cap,90,4096,uniform,1,2,valkey redis aki,31987,sqlo1,,782675.7,782675.7,1,242.943,7688.191,0,312209408,0,1
cap,90,4096,uniform,1,2,valkey redis aki,31987,redis,redis 8.8.0,1482312.3,1191772.8,0.804,500.223,2918.399,130584752,230703104,0,0.7705
cap,90,4096,uniform,1,2,valkey redis aki,31987,valkey,valkey 9.1.0,1456050.7,1164767.6,0.7999,529.407,3729.407,129669568,289456128,0,0.781
cap,90,4096,uniform,4,1,aki redis valkey,127948,sqlo1,,704613.6,704613.6,1,248.703,8716.287,0,1174253568,0,1
cap,90,4096,uniform,4,1,aki redis valkey,127948,redis,redis 8.8.0,2165276.0,601720.1,0.2779,310.783,3219.455,131574616,232861696,0,0.208
cap,90,4096,uniform,4,1,aki redis valkey,127948,valkey,valkey 9.1.0,2220962.3,617249.7,0.2779,296.447,4173.823,131551488,326938624,0,0.2095
cap,90,4096,uniform,4,2,valkey redis aki,127948,sqlo1,,705231.0,705231.0,1,254.335,8732.671,0,1172934656,0,1
cap,90,4096,uniform,4,2,valkey redis aki,127948,redis,redis 8.8.0,2042606.6,567766.9,0.278,336.895,3188.735,131634760,232865792,0,0.1925
cap,90,4096,uniform,4,2,valkey redis aki,127948,valkey,valkey 9.1.0,2225405.9,618574.4,0.278,299.263,4147.199,131697848,338821120,0,0.1975
cap,90,4096,uniform,16,1,aki redis valkey,511793,sqlo1,,613215.2,613215.2,1,304.383,10305.535,0,4571602944,0,1
cap,90,4096,uniform,16,1,aki redis valkey,511793,redis,redis 8.8.0,2390933.0,347081.9,0.1452,264.191,3371.007,131722720,227651584,0,0.055
cap,90,4096,uniform,16,1,aki redis valkey,511793,valkey,valkey 9.1.0,2501096.4,362708.3,0.145,246.271,4247.551,131773368,334807040,0,0.0475
cap,90,4096,uniform,16,2,valkey redis aki,511793,sqlo1,,620249.0,620249.0,1,288.767,10199.039,0,4543414272,0,1
cap,90,4096,uniform,16,2,valkey redis aki,511793,redis,redis 8.8.0,2231561.7,324124.2,0.1452,288.767,3487.743,131689224,227848192,0,0.0505
cap,90,4096,uniform,16,2,valkey redis aki,511793,valkey,valkey 9.1.0,2471810.6,358473.0,0.145,249.983,4284.415,131763680,337272832,0,0.0495
cap,90,4096,zipfian,1,1,aki redis valkey,31987,sqlo1,,907607.4,907607.4,1,263.167,6242.303,0,313819136,0,1
cap,90,4096,zipfian,1,1,aki redis valkey,31987,redis,redis 8.8.0,1608005.4,1562901.6,0.972,460.799,2779.135,129778744,223170560,0,0.7695
cap,90,4096,zipfian,1,1,aki redis valkey,31987,valkey,valkey 9.1.0,1495729.6,1452300.3,0.971,511.487,3514.367,128894608,264171520,0,0.764
cap,90,4096,zipfian,1,2,valkey redis aki,31987,sqlo1,,900920.2,900920.2,1,266.239,6295.551,0,313729024,0,1
cap,90,4096,zipfian,1,2,valkey redis aki,31987,redis,redis 8.8.0,1494506.9,1452639.8,0.972,505.087,2758.655,129940664,220946432,0,0.773
cap,90,4096,zipfian,1,2,valkey redis aki,31987,valkey,valkey 9.1.0,1524089.9,1479732.7,0.9709,496.127,3577.855,128944592,267915264,0,0.7635
cap,90,4096,zipfian,4,1,aki redis valkey,127948,sqlo1,,832065.2,832065.2,1,253.183,6983.679,0,1175883776,0,1
cap,90,4096,zipfian,4,1,aki redis valkey,127948,redis,redis 8.8.0,1668699.4,1420797.4,0.8514,444.671,2754.559,130627368,229392384,0,0.181
cap,90,4096,zipfian,4,1,aki redis valkey,127948,valkey,valkey 9.1.0,1571994.2,1339951.7,0.8524,478.207,3633.151,129654192,318664704,0,0.188
cap,90,4096,zipfian,4,2,valkey redis aki,127948,sqlo1,,833955.3,833955.3,1,256.511,6983.679,0,1174810624,0,1
cap,90,4096,zipfian,4,2,valkey redis aki,127948,redis,redis 8.8.0,1556661.8,1324681.7,0.851,481.279,2834.431,130605224,227373056,0,0.188
cap,90,4096,zipfian,4,2,valkey redis aki,127948,valkey,valkey 9.1.0,1574443.1,1340203.8,0.8512,475.647,3682.303,129772048,323862528,0,0.1825
cap,90,4096,zipfian,16,1,aki redis valkey,511793,sqlo1,,729394.0,729394.0,1,296.447,8122.367,0,4598747136,0,1
cap,90,4096,zipfian,16,1,aki redis valkey,511793,redis,redis 8.8.0,1741276.3,1335396.8,0.7669,422.399,2762.751,130795608,228904960,0,0.047
cap,90,4096,zipfian,16,1,aki redis valkey,511793,valkey,valkey 9.1.0,1657553.3,1269955.3,0.7662,446.463,3719.167,130242736,341741568,0,0.0465
cap,90,4096,zipfian,16,2,valkey redis aki,511793,sqlo1,,736571.0,736571.0,1,293.375,8019.967,0,4585091072,0,1
cap,90,4096,zipfian,16,2,valkey redis aki,511793,redis,redis 8.8.0,1613409.3,1236530.0,0.7664,461.823,2861.055,130764104,230731776,0,0.0465
cap,90,4096,zipfian,16,2,valkey redis aki,511793,valkey,valkey 9.1.0,1653826.4,1268282.4,0.7669,448.767,3678.207,130120624,342114304,0,0.052
cap,50,16,uniform,1,1,aki redis valkey,1157049,sqlo1,,1276240.5,1276240.5,1,589.823,3883.007,0,513949696,0,1
cap,50,16,uniform,1,1,aki redis valkey,1157049,redis,redis 8.8.0,2515777.0,2515777.0,1,296.959,2897.919,86489968,112517120,0,1
cap,50,16,uniform,1,1,aki redis valkey,1157049,valkey,valkey 9.1.0,2777774.8,2777774.8,1,242.687,3954.687,74484688,86671360,0,1
cap,50,16,uniform,1,2,valkey redis aki,1157049,sqlo1,,1289995.8,1289995.8,1,578.559,3833.855,0,512880640,0,1
cap,50,16,uniform,1,2,valkey redis aki,1157049,redis,redis 8.8.0,2440462.5,2440462.5,1,307.967,2934.783,86490624,110960640,0,1
cap,50,16,uniform,1,2,valkey redis aki,1157049,valkey,valkey 9.1.0,2794869.5,2794869.5,1,241.663,3837.951,74476368,86351872,0,1
